CEDULA_ANONIMIZADA;FECHA;CODIGO_EMPRESA;ID_GENERO;ID_ESTADO_CIVIL;FECHA_NACIMIENTO;EDAD;CODIGO_LOCALIDAD;TIPO_NOMINA;FECHA_INGRESO;FECHA_INICIO_CONTRATO;ID_CARGO;TIPO_CARGO;NIVEL_CARGO;CATEGORIA_CARGO;TIPO_AREA;ID_CENTRO_COSTO;SENAL_SINDICALIZADO;CLASE_EMPLEADO;CLASE_NOMINA;SUBSIDIO_TRANSPORTE;PORCENTAJE_RIESGO;SALARIO;COMPENSACION_VARIABLE;PORCENT_COMP_VARIABLE;TOTAL_SALARIO;UBICACION_ANONIMIZADA;FECHA FIN CONTRATO;CAUSA NOMBRE;TIPO DE RETIRO;RETIRO
905;1/03/2020;41;M;CASADO;5/05/1991;29;1520;LEY 50 NOMINAL TERMINO INDEFIN;18/11/2014;18/11/2014;84185;DIRECCION;5;11;PLANTA;220196;N;NO DEFINIDO;0;S;4.35;1866136;1771200;0;3637336;9;31/12/2040;NO APLICA;NO APLICA;0
906;1/03/2020;41;M;SOLTERO;10/10/1991;29;1520;LEY 50 NOMINAL TERMINO FIJO;18/04/2017;18/04/2017;84147;DIRECCION;6;9;PLANTA;220121;N;NO DEFINIDO;0;S;4.35;1195309;1134500;0;2329809;9;31/12/2040;NO APLICA;NO APLICA;0
907;1/03/2020;41;M;SOLTERO;26/01/1992;28;1520;LEY 50 NOMINAL TERMINO INDEFIN;16/03/2016;16/03/2016;84532;ADMINISTRATIVO;5;11;ADMINISTRATIVO;110131;N;NO DEFINIDO;0;S;4.35;2082000;2000000;0;4082000;9;31/12/2040;NO APLICA;NO APLICA;0
908;1/03/2020;41;M;SOLTERO;3/06/1992;28;1520;LEY 50 NOMINAL TERMINO INDEFIN;1/08/2016;1/08/2016;84160;ADMINISTRATIVO PLANTA;5;13;PLANTA;220116;N;NO DEFINIDO;0;S;2436;2597229;2465100;0;5062329;9;31/12/2040;NO APLICA;NO APLICA;0
909;1/03/2020;41;F;SOLTERO;8/01/1993;27;1520;LEY 50 NOMINAL TERMINO INDEFIN;22/08/2017;22/08/2017;84182;ADMINISTRATIVO PLANTA;5;13;PLANTA;220195;N;NO DEFINIDO;0;S;4.35;2550976;2421200;0;4972176;9;31/12/2040;NO APLICA;NO APLICA;0
910;1/03/2020;41;F;SOLTERO;24/03/1993;27;1520;LEY 50 NOMINAL TERMINO INDEFIN;4/07/2017;4/07/2017;84246;ADMINISTRATIVO PLANTA;5;11;PLANTA;110109;N;NO DEFINIDO;0;S;0.522;2244200;2155800;0;4400000;9;31/12/2040;NO APLICA;NO APLICA;0
911;1/03/2020;41;M;SOLTERO;13/03/1993;27;1520;LEY 50 NOMINAL TERMINO INDEFIN;9/10/2014;9/10/2014;84185;DIRECCION;5;11;PLANTA;220196;N;NO DEFINIDO;0;S;4.35;1866136;1771200;0;3637336;9;31/12/2040;NO APLICA;NO APLICA;0
912;1/03/2020;41;F;SOLTERO;15/05/1993;27;1520;LEY 50 NOMINAL TERMINO INDEFIN;5/03/2019;5/03/2019;84566;ADMINISTRATIVO;5;11;ADMINISTRATIVO;110109;N;NO DEFINIDO;2;S;0.522;1873800;1800000;0;3673800;9;31/12/2040;NO APLICA;NO APLICA;0
913;1/03/2020;41;M;SOLTERO;23/11/1993;27;1520;LEY 50 NOMINAL TERMINO INDEFIN;16/08/2017;16/08/2017;84230;DIRECCION;6;9;PLANTA;110205;N;NO DEFINIDO;0;S;1.04;1369996;1300300;0;2670296;9;31/12/2040;NO APLICA;NO APLICA;0
914;1/03/2020;41;M;SOLTERO;4/04/1994;26;1520;LEY 50 NOMINAL TERMINO FIJO;6/03/2018;6/03/2018;81152;DIRECCION;5;11;PLANTA;220140;N;NO DEFINIDO;0;S;4.35;1698192;1195309;0;2893501;9;31/12/2040;NO APLICA;NO APLICA;0
916;1/03/2020;41;M;SOLTERO;28/07/1994;26;1520;LEY 50 NOMINAL TERMINO INDEFIN;5/09/2017;1/11/2018;84245;DIRECCION;6;10;PLANTA;220176;N;NO DEFINIDO;0;S;2436;1557537;1478300;0;3035837;9;31/12/2040;NO APLICA;NO APLICA;0
922;1/03/2020;41;M;UNION LIBRE;5/10/1996;24;1520;LEY 50 NOMINAL TERMINO INDEFIN;20/08/2019;20/08/2019;84196;DIRECCION;6;9;PLANTA;220193;N;NO DEFINIDO;1;S;4.35;1195309;1134500;0;2329809;9;31/12/2040;NO APLICA;NO APLICA;0
923;1/03/2020;41;M;SOLTERO;3/12/1996;24;1520;LEY 50 NOMINAL TERMINO FIJO;5/11/2019;5/11/2019;84241;ADMINISTRATIVO PLANTA;5;13;PLANTA;110178;N;NO DEFINIDO;2;S;4.35;2753373;2613300;0;5366673;9;31/12/2040;NO APLICA;NO APLICA;0
926;1/03/2020;41;M;SOLTERO;28/01/1998;22;1520;LEY 50 NOMINAL TERMINO FIJO;3/09/2019;3/09/2019;84235;DIRECCION;6;9;PLANTA;220157;N;NO DEFINIDO;1;S;4.35;1195309;1134500;0;2329809;9;31/12/2040;NO APLICA;NO APLICA;0
932;1/03/2020;41;M;SOLTERO;19/08/1987;33;1520;LEY 50 NOMINAL TERMINO INDEFIN;16/06/2015;16/06/2015;84142;ADMINISTRATIVO PLANTA;5;11;PLANTA;110205;N;NO DEFINIDO;0;S;1044;2030900;1945300;0;3976200;9;31/12/2040;NO APLICA;NO APLICA;0
943;1/03/2020;41;M;SOLTERO;5/12/1989;31;1520;LEY 50 NOMINAL TERMINO FIJO;20/08/2019;20/08/2019;84211;ADMINISTRATIVO PLANTA;5;11;PLANTA;220176;N;NO DEFINIDO;1;S;2436;2194649;2083000;0;4277649;9;31/12/2040;NO APLICA;NO APLICA;0
944;1/03/2020;21;M;SOLTERO;18/08/1994;26;1504;LEY 50 NOMINAL TERMINO INDEFIN;17/06/2019;17/06/2019;84109;ADMINISTRATIVO;5;11;ADMINISTRATIVO;110116;N;NO DEFINIDO;2;S;0.522;1976000;1887300;0;3863300;4;31/12/2040;NO APLICA;NO APLICA;0
945;1/03/2020;21;F;SOLTERO;26/04/1992;28;1504;LEY 50 NOMINAL TERMINO INDEFIN;21/07/2015;21/07/2015;83823;ADMINISTRATIVO;4;14;ADMINISTRATIVO;320316;N;NO DEFINIDO;0;S;0.522;2827100;2715800;0;5542900;4;31/12/2040;NO APLICA;NO APLICA;0
955;1/03/2020;21;M;CASADO;5/07/1991;29;1504;LEY 50 NOMINAL TERMINO INDEFIN;5/06/2017;5/06/2017;84340;ADMINISTRATIVO;5;11;ADMINISTRATIVO;220176;N;NO DEFINIDO;0;S;4.35;3757600;3620000;0;7377600;4;31/12/2040;NO APLICA;NO APLICA;0
957;1/03/2020;21;M;SOLTERO;10/09/1997;23;1500;LEY 50 NOMINAL TERMINO INDEFIN;16/10/2018;16/10/2018;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;52;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
958;1/03/2020;21;M;SOLTERO;4/11/1993;27;1503;LEY 50 NOMINAL TERMINO INDEFIN;16/10/2018;16/10/2018;84656;COMERCIAL;5;13;COMERCIAL;310157;N;NO DEFINIDO;2;S;0.522;3130600;3007300;0;6137900;18;31/12/2040;NO APLICA;NO APLICA;0
959;1/03/2020;21;F;CASADO;20/01/1986;34;1502;LEY 50 NOMINAL TERMINO INDEFIN;2/02/2015;2/02/2015;84663;ADMINISTRATIVO;3;16;ADMINISTRATIVO;110312;N;NO DEFINIDO;0;S;0.522;6727500;5850000;0;12577500;5;31/12/2040;NO APLICA;NO APLICA;0
962;1/03/2020;21;M;SOLTERO;2/11/1989;31;1502;LEY 50 NOMINAL TERMINO INDEFIN;16/07/2018;16/07/2018;84482;ADMINISTRATIVO;3;16;ADMINISTRATIVO;110128;N;NO DEFINIDO;0;S;0.522;6512100;6237600;0;12749700;5;31/12/2040;NO APLICA;NO APLICA;0
963;1/03/2020;21;M;CASADO;26/06/1986;34;1500;LEY 50 NOMINAL TERMINO INDEFIN;20/01/2016;20/01/2016;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
966;1/03/2020;21;M;SOLTERO;21/07/1994;26;1500;LEY 50 NOMINAL TERMINO INDEFIN;20/01/2016;20/01/2016;83814;DIRECCION;6;9;PLANTA;250140;S;NO DEFINIDO;0;S;4.35;920146;882211;0;1802357;2;31/12/2040;NO APLICA;NO APLICA;0
967;1/03/2020;21;M;SOLTERO;17/10/1987;33;1500;LEY 50 NOMINAL TERMINO INDEFIN;21/06/2016;16/11/2017;83845;DIRECCION;5;11;PLANTA;250164;N;NO DEFINIDO;0;S;4.35;1822538;1747400;0;3569938;2;31/12/2040;NO APLICA;NO APLICA;0
969;1/03/2020;21;M;SOLTERO;19/10/1988;32;1500;LEY 50 NOMINAL TERMINO INDEFIN;3/11/2010;3/11/2010;84341;ADMINISTRATIVO;4;15;ADMINISTRATIVO;150207;N;NO DEFINIDO;0;S;4.35;3496500;3239600;0;6736100;2;31/12/2040;NO APLICA;NO APLICA;0
971;1/03/2020;21;M;CASADO;10/08/1986;34;1500;LEY 50 NOMINAL TERMINO INDEFIN;5/11/2014;5/11/2014;84634;ADMINISTRATIVO;5;12;OPERATIVO;250132;N;NO DEFINIDO;0;S;4.35;2086000;2000000;0;4086000;2;31/12/2040;NO APLICA;NO APLICA;0
975;1/03/2020;21;M;CASADO;10/04/1987;33;1500;LEY 50 NOMINAL TERMINO INDEFIN;16/10/2015;16/10/2015;84615;DIRECCION;5;11;OPERATIVO;250168;N;NO DEFINIDO;0;S;4.35;1962405;1881500;0;3843905;2;31/12/2040;NO APLICA;NO APLICA;0
976;1/03/2020;21;M;SEPARADO;9/04/1986;34;1500;LEY 50 NOMINAL TERMINO INDEFIN;20/01/2015;20/01/2015;84491;DIRECCION;5;11;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;1887830;1810000;0;3697830;2;31/12/2040;NO APLICA;NO APLICA;0
978;1/03/2020;21;F;CASADO;19/08/1986;34;1500;LEY 50 NOMINAL TERMINO INDEFIN;4/06/2015;4/06/2015;83971;ADMINISTRATIVO PLANTA;5;11;PLANTA;110260;N;NO DEFINIDO;0;S;0.522;1957294;1876600;0;3833894;2;31/12/2040;NO APLICA;NO APLICA;0
981;1/03/2020;21;M;CASADO;25/11/1986;34;1500;LEY 50 NOMINAL TERMINO INDEFIN;1/02/2019;1/02/2019;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;52;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
982;1/03/2020;21;M;SOLTERO;6/09/1987;33;1500;LEY 50 NOMINAL TERMINO INDEFIN;1/09/2008;1/09/2008;83955;DIRECCION;5;12;PLANTA;250136;S;NO DEFINIDO;0;S;4.35;1687378;1617812;0;3305190;2;31/12/2040;NO APLICA;NO APLICA;0
983;1/03/2020;21;M;UNION LIBRE;23/03/1988;32;1500;LEY 50 NOMINAL TERMINO INDEFIN;16/09/2019;16/09/2019;84459;DIRECCION;5;11;PLANTA;250176;N;NO DEFINIDO;52;S;4.35;1355900;1300000;0;2655900;2;31/12/2040;NO APLICA;NO APLICA;0
984;1/03/2020;21;M;SOLTERO;4/08/1986;34;1500;LEY 50 NOMINAL TERMINO INDEFIN;9/04/2008;9/04/2008;83843;ADMINISTRATIVO PLANTA;5;12;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;2534386;2429900;0;4964286;2;31/12/2040;NO APLICA;NO APLICA;0
985;1/03/2020;21;F;SOLTERO;1/09/1986;34;1500;LEY 50 NOMINAL TERMINO INDEFIN;7/06/2017;7/06/2017;83891;COMERCIAL;5;13;COMERCIAL;320157;N;NO DEFINIDO;0;S;2436;2173600;2088000;543400;4261600;2;31/12/2040;NO APLICA;NO APLICA;0
987;1/03/2020;41;M;SOLTERO;18/12/1987;33;1520;LEY 50 NOMINAL TERMINO INDEFIN;2/10/2018;2/10/2019;84142;ADMINISTRATIVO PLANTA;5;11;PLANTA;110250;N;NO DEFINIDO;2;S;1.04;2024387;1921400;0;3945787;9;31/12/2040;NO APLICA;NO APLICA;0
989;1/03/2020;21;M;SOLTERO;5/04/1988;32;1505;LEY 50 NOMINAL TERMINO INDEFIN;4/02/2019;4/02/2019;83971;ADMINISTRATIVO PLANTA;5;11;PLANTA;110240;N;NO DEFINIDO;52;S;1.04;1925100;1844000;0;3769100;8;31/12/2040;NO APLICA;NO APLICA;0
991;1/03/2020;21;M;SOLTERO;2/05/1994;26;1502;LEY 50 NOMINAL TERMINO INDEFIN;12/09/2019;16/02/2020;84469;ADMINISTRATIVO;4;14;ADMINISTRATIVO;110291;N;NO DEFINIDO;2;S;0.522;2600000;2200000;0;4800000;5;31/12/2040;NO APLICA;NO APLICA;0
992;1/03/2020;21;M;CASADO;6/02/1964;56;1504;LEY 50 NOMINAL TERMINO INDEFIN;27/09/1990;27/09/1990;83848;ADMINISTRATIVO PLANTA;5;11;PLANTA;220176;N;NO DEFINIDO;0;S;4.35;2749900;2649200;0;5399100;4;31/12/2040;NO APLICA;NO APLICA;0
994;1/03/2020;21;M;SOLTERO;29/02/1992;28;1500;LEY 50 NOMINAL TERMINO INDEFIN;17/07/2018;17/07/2018;84615;DIRECCION;5;11;OPERATIVO;250168;N;NO DEFINIDO;0;S;4.35;1962405;1881500;0;3843905;2;31/12/2040;NO APLICA;NO APLICA;0
996;1/03/2020;21;F;SOLTERO;28/06/1988;32;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/11/2017;1/11/2017;84127;ADMINISTRATIVO;5;11;ADMINISTRATIVO;310200;N;NO DEFINIDO;0;S;0.522;1977900;1900000;0;3877900;4;31/12/2040;NO APLICA;NO APLICA;0
997;1/03/2020;21;F;SOLTERO;7/12/1988;32;1502;LEY 50 INTEGRAL;16/07/2018;16/07/2018;84568;ADMINISTRATIVO;3;17;ADMINISTRATIVO;310910;N;NO DEFINIDO;0;S;0.522;11411439;10898500;0;22309939;5;31/12/2040;NO APLICA;NO APLICA;0
998;1/03/2020;21;M;CASADO;25/04/1990;30;1500;LEY 50 NOMINAL TERMINO INDEFIN;2/10/2018;16/10/2019;84615;DIRECCION;5;11;OPERATIVO;250168;N;NO DEFINIDO;52;S;4.35;1962405;1881500;0;3843905;2;31/12/2040;NO APLICA;NO APLICA;0
999;1/03/2020;21;F;SOLTERO;13/03/1990;30;1500;LEY 50 NOMINAL TERMINO INDEFIN;19/08/2011;19/08/2011;83971;ADMINISTRATIVO PLANTA;5;11;PLANTA;110260;N;NO DEFINIDO;0;S;0.522;1957711;1877000;0;3834711;2;31/12/2040;NO APLICA;NO APLICA;0
1000;1/03/2020;21;M;SOLTERO;22/02/1991;29;1500;LEY 50 NOMINAL TERMINO INDEFIN;20/09/2018;1/06/2019;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;52;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1001;1/03/2020;21;M;SOLTERO;29/07/1991;29;1500;LEY 50 NOMINAL TERMINO INDEFIN;2/03/2015;2/03/2015;83811;ADMINISTRATIVO PLANTA;4;15;PLANTA;250132;N;NO DEFINIDO;0;S;4.35;4392438;4211350;0;8603788;2;31/12/2040;NO APLICA;NO APLICA;0
1004;1/03/2020;21;F;SOLTERO;12/03/1992;28;1500;LEY 50 NOMINAL TERMINO INDEFIN;16/06/2015;16/06/2015;84416;DIRECCION;4;14;PLANTA;110260;N;NO DEFINIDO;0;S;0.522;3333115;3195700;0;6528815;2;31/12/2040;NO APLICA;NO APLICA;0
1005;1/03/2020;21;F;SOLTERO;8/04/1992;28;1500;LEY 50 NOMINAL TERMINO INDEFIN;1/09/2017;1/09/2017;84112;ADMINISTRATIVO;5;12;ADMINISTRATIVO;150109;N;NO DEFINIDO;0;S;0.522;2502400;2403868;0;4906268;2;31/12/2040;NO APLICA;NO APLICA;0
1006;1/03/2020;21;F;CASADO;5/03/1992;28;1500;LEY 50 NOMINAL TERMINO INDEFIN;3/02/2015;3/02/2015;83935;ADMINISTRATIVO PLANTA;5;13;PLANTA;250176;N;NO DEFINIDO;0;S;4.35;2695738;2584600;0;5280338;2;31/12/2040;NO APLICA;NO APLICA;0
1008;1/03/2020;21;M;SOLTERO;22/09/1992;28;1500;LEY 50 NOMINAL TERMINO INDEFIN;1/04/2016;29/11/2017;84032;ADMINISTRATIVO;5;13;ADMINISTRATIVO;150140;N;NO DEFINIDO;0;S;4.35;2687500;2576700;0;5264200;2;31/12/2040;NO APLICA;NO APLICA;0
1009;1/03/2020;21;M;SOLTERO;20/10/1992;28;1500;LEY 50 NOMINAL TERMINO INDEFIN;20/01/2015;20/01/2015;84491;DIRECCION;5;11;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;1887830;1810000;0;3697830;2;31/12/2040;NO APLICA;NO APLICA;0
1010;1/03/2020;21;M;SOLTERO;9/11/1992;28;1500;LEY 50 NOMINAL TERMINO INDEFIN;14/05/2019;14/05/2019;84015;ADMINISTRATIVO PLANTA;6;10;PLANTA;250140;N;NO DEFINIDO;6;S;4.35;1408050;1350000;0;2758050;2;31/12/2040;NO APLICA;NO APLICA;0
1011;1/03/2020;21;M;SOLTERO;12/04/1993;27;1500;LEY 50 NOMINAL TERMINO INDEFIN;20/01/2015;20/01/2015;84615;DIRECCION;5;11;OPERATIVO;250168;N;NO DEFINIDO;0;S;4.35;1962405;1881500;0;3843905;2;31/12/2040;NO APLICA;NO APLICA;0
1012;1/03/2020;21;M;SOLTERO;7/04/1993;27;1500;LEY 50 NOMINAL TERMINO INDEFIN;22/01/2016;22/01/2016;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1013;1/03/2020;21;F;SOLTERO;30/04/1993;27;1502;LEY 50 NOMINAL TERMINO INDEFIN;25/07/2016;25/07/2016;84133;ADMINISTRATIVO;2;18;ADMINISTRATIVO;310109;N;NO DEFINIDO;0;S;0.522;8712000;7920000;0;16632000;5;31/12/2040;NO APLICA;NO APLICA;0
1014;1/03/2020;21;M;SOLTERO;24/05/1993;27;1500;LEY 50 NOMINAL TERMINO INDEFIN;22/11/2016;1/04/2018;84477;DIRECCION;6;9;PLANTA;250120;N;NO DEFINIDO;0;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1015;1/03/2020;21;M;UNION LIBRE;2/10/1993;27;1500;LEY 50 NOMINAL TERMINO INDEFIN;20/01/2015;20/01/2015;84615;DIRECCION;5;11;OPERATIVO;250168;N;NO DEFINIDO;0;S;4.35;1962405;1881500;0;3843905;2;31/12/2040;NO APLICA;NO APLICA;0
1018;1/03/2020;21;F;SOLTERO;16/01/1994;26;1500;LEY 50 NOMINAL TERMINO INDEFIN;17/02/2017;1/04/2018;84332;ADMINISTRATIVO PLANTA;6;9;PLANTA;150152;N;NO DEFINIDO;0;S;4.35;2224510;2132800;0;4357310;2;31/12/2040;NO APLICA;NO APLICA;0
1020;1/03/2020;21;M;SOLTERO;3/10/1994;26;1500;LEY 50 NOMINAL TERMINO INDEFIN;8/08/2016;16/11/2017;83968;ADMINISTRATIVO PLANTA;5;12;PLANTA;250168;N;NO DEFINIDO;0;S;4.35;2773754;2659400;0;5433154;2;31/12/2040;NO APLICA;NO APLICA;0
1022;1/03/2020;21;M;SOLTERO;8/03/1995;25;1500;LEY 50 NOMINAL TERMINO FIJO;1/10/2019;1/10/2019;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;52;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1026;1/03/2020;21;M;SOLTERO;9/12/1995;25;1500;LEY 50 NOMINAL TERMINO INDEFIN;19/07/2018;1/06/2019;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1027;1/03/2020;21;M;SOLTERO;26/05/1996;24;1500;LEY 50 NOMINAL TERMINO INDEFIN;13/09/2016;1/04/2018;84491;DIRECCION;5;11;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;1887830;1810000;0;3697830;2;31/12/2040;NO APLICA;NO APLICA;0
1031;1/03/2020;21;M;SOLTERO;24/09/1989;31;1500;LEY 50 NOMINAL TERMINO INDEFIN;20/01/2015;20/01/2015;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1033;1/03/2020;21;M;SOLTERO;9/11/1991;29;1500;LEY 50 NOMINAL TERMINO INDEFIN;17/08/2017;1/10/2018;83966;ADMINISTRATIVO PLANTA;5;11;PLANTA;110260;N;NO DEFINIDO;0;S;1044;1692476;1622700;0;3315176;2;31/12/2040;NO APLICA;NO APLICA;0
1034;1/03/2020;21;M;SOLTERO;8/06/1993;27;1500;LEY 50 NOMINAL TERMINO INDEFIN;13/11/2014;13/11/2014;84600;DIRECCION;5;11;OPERATIVO;250178;N;NO DEFINIDO;0;S;4.35;1891689;1813700;0;3705389;2;31/12/2040;NO APLICA;NO APLICA;0
1039;1/03/2020;21;M;SOLTERO;6/04/1998;22;1500;LEY 50 NOMINAL TERMINO INDEFIN;16/10/2018;16/10/2018;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;52;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1040;1/03/2020;21;M;CASADO;2/03/1991;29;1500;LEY 50 NOMINAL TERMINO INDEFIN;1/02/2016;29/11/2017;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1041;1/03/2020;21;M;SOLTERO;26/03/1991;29;1500;LEY 50 NOMINAL TERMINO INDEFIN;6/07/2016;16/11/2017;84477;DIRECCION;6;9;PLANTA;250188;N;NO DEFINIDO;0;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1043;1/03/2020;21;M;SOLTERO;11/08/1994;26;1500;LEY 50 NOMINAL TERMINO INDEFIN;22/11/2016;1/04/2018;84477;DIRECCION;6;9;PLANTA;250188;N;NO DEFINIDO;0;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1045;1/03/2020;21;M;SOLTERO;17/08/1999;21;1500;LEY 50 NOMINAL TERMINO INDEFIN;3/09/2019;3/09/2019;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;52;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1047;1/03/2020;21;F;SOLTERO;7/11/1991;29;1500;LEY 50 NOMINAL TERMINO INDEFIN;2/09/2019;2/09/2019;83891;COMERCIAL;5;13;COMERCIAL;320157;N;NO DEFINIDO;53;S;2436;2173600;2088000;543400;4261600;2;31/12/2040;NO APLICA;NO APLICA;0
1051;1/03/2020;21;M;SOLTERO;1/10/1990;30;1500;LEY 50 NOMINAL TERMINO FIJO;25/06/2019;25/06/2019;84615;DIRECCION;5;11;OPERATIVO;250168;N;NO DEFINIDO;52;S;4.35;1962405;1881500;0;3843905;2;31/12/2040;NO APLICA;NO APLICA;0
1055;1/03/2020;21;M;UNION LIBRE;13/07/1994;26;1500;LEY 50 NOMINAL TERMINO INDEFIN;21/11/2017;1/11/2018;84615;DIRECCION;5;11;OPERATIVO;250168;N;NO DEFINIDO;0;S;4.35;1962405;1881500;0;3843905;2;31/12/2040;NO APLICA;NO APLICA;0
1056;1/03/2020;21;M;SOLTERO;1/09/1994;26;1500;LEY 50 NOMINAL TERMINO INDEFIN;13/09/2016;16/11/2017;84491;DIRECCION;5;11;PLANTA;250140;N;NO DEFINIDO;0;S;4.35;1887830;1810000;0;3697830;2;31/12/2040;NO APLICA;NO APLICA;0
1057;1/03/2020;21;F;SOLTERO;22/12/1995;25;1500;LEY 50 NOMINAL TERMINO INDEFIN;16/09/2019;16/09/2019;84403;ADMINISTRATIVO PLANTA;6;9;PLANTA;110260;N;NO DEFINIDO;52;S;1.04;1375613;1318900;0;2694513;2;31/12/2040;NO APLICA;NO APLICA;0
1059;1/03/2020;21;M;SOLTERO;2/04/1996;24;1500;LEY 50 NOMINAL TERMINO INDEFIN;16/10/2018;16/10/2018;84477;DIRECCION;6;9;PLANTA;250140;N;NO DEFINIDO;52;S;4.35;1150846;1103400;0;2254246;2;31/12/2040;NO APLICA;NO APLICA;0
1064;1/03/2020;41;M;SEPARADO;5/04/1970;50;1523;LEY 50 INTEGRAL;20/03/2018;20/03/2018;84040;ADMINISTRATIVO;2;18;ADMINISTRATIVO;110120;N;NO DEFINIDO;0;S;0.522;17222500;16592000;0;33814500;4;31/12/2040;NO APLICA;NO APLICA;0
1065;1/03/2020;41;F;CASADO;4/10/1990;30;1520;LEY 50 NOMINAL TERMINO INDEFIN;1/09/2014;1/09/2014;84142;ADMINISTRATIVO PLANTA;5;11;PLANTA;110205;N;NO DEFINIDO;0;S;1044;2040200;1954200;0;3994400;9;31/12/2040;NO APLICA;NO APLICA;0
1066;1/03/2020;21;F;SOLTERO;16/01/1994;26;1502;LEY 50 NOMINAL TERMINO INDEFIN;23/07/2018;23/07/2018;84292;ADMINISTRATIVO;5;12;ADMINISTRATIVO;310203;N;NO DEFINIDO;0;S;0.522;2966900;2850000;0;5816900;5;31/12/2040;NO APLICA;NO APLICA;0
1067;1/03/2020;21;M;CASADO;2/01/1974;46;1502;LEY 50 NOMINAL TERMINO INDEFIN;26/02/2007;26/02/2007;83849;COMERCIAL;3;16;COMERCIAL;320157;N;NO DEFINIDO;0;S;0.522;5686320;5462400;1421580;11148720;5;31/12/2040;NO APLICA;NO APLICA;0
1068;1/03/2020;21;M;SOLTERO;13/03/1993;27;1504;LEY 50 NOMINAL TERMINO INDEFIN;4/02/2019;4/02/2019;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;2;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1071;1/03/2020;41;M;SOLTERO;20/09/1990;30;1520;LEY 50 NOMINAL TERMINO INDEFIN;3/04/2018;3/04/2018;84489;ADMINISTRATIVO PLANTA;4;15;PLANTA;220140;N;NO DEFINIDO;0;S;4.35;4252330;4036000;0;8288330;9;31/12/2040;NO APLICA;NO APLICA;0
1072;1/03/2020;41;M;SOLTERO;3/10/1992;28;1520;LEY 50 NOMINAL TERMINO FIJO;20/08/2019;20/08/2019;84211;ADMINISTRATIVO PLANTA;5;11;PLANTA;110182;N;NO DEFINIDO;2;S;2436;2194600;2083000;0;4277600;9;31/12/2040;NO APLICA;NO APLICA;0
1074;1/03/2020;21;M;CASADO;1/06/1977;43;1511;LEY 50 INTEGRAL;8/01/2015;8/01/2015;83850;ADMINISTRATIVO PLANTA;3;16;PLANTA;310198;N;NO DEFINIDO;0;S;4.35;11411439;10887500;0;22298939;18;31/12/2040;NO APLICA;NO APLICA;0
1077;1/03/2020;21;M;UNION LIBRE;11/07/1989;31;1504;LEY 50 NOMINAL TERMINO INDEFIN;4/02/2019;4/02/2019;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;2;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
